APM L2,Measure Names,Opportunity Stage 2 Date - Fiscal Quarter,OvA Level 2 Username,Measure Values
Service Cloud & Industries,MDP Contr. Diff vs FY-1 (ppts),Q4,Marc Benioff,
Slack Invoice,Current FY MDP,Q4,Marc Benioff,
Slack Invoice,% YoY,Q4,Marc Benioff,
Slack Invoice,CFY MDP Contribution,Q4,Marc Benioff,
Slack Invoice,MDP Contr. Diff vs FY-1 (ppts),Q4,Marc Benioff,
Tableau Server,Current FY MDP,Q4,Marc Benioff,
Tableau Server,% YoY,Q4,Marc Benioff,
Tableau Server,CFY MDP Contribution,Q4,Marc Benioff,
Tableau Server,MDP Contr. Diff vs FY-1 (ppts),Q4,Marc Benioff,
Trusted Services,Current FY MDP,Q4,Marc Benioff,
Trusted Services,% YoY,Q4,Marc Benioff,
Trusted Services,CFY MDP Contribution,Q4,Marc Benioff,
Trusted Services,MDP Contr. Diff vs FY-1 (ppts),Q4,Marc Benioff,
Account Engagement,Current FY MDP,Q4,Marco Hernansanz,
Account Engagement,% YoY,Q4,Marco Hernansanz,
Account Engagement,CFY MDP Contribution,Q4,Marco Hernansanz,
Account Engagement,MDP Contr. Diff vs FY-1 (ppts),Q4,Marco Hernansanz,
Agentforce,Current FY MDP,Q4,Marco Hernansanz,
Agentforce,% YoY,Q4,Marco Hernansanz,
Agentforce,CFY MDP Contribution,Q4,Marco Hernansanz,
Agentforce,MDP Contr. Diff vs FY-1 (ppts),Q4,Marco Hernansanz,
AI and Digital Service,Current FY MDP,Q4,Marco Hernansanz,
AI and Digital Service,% YoY,Q4,Marco Hernansanz,
AI and Digital Service,CFY MDP Contribution,Q4,Marco Hernansanz,
AI and Digital Service,MDP Contr. Diff vs FY-1 (ppts),Q4,Marco Hernansanz,
Automation,Current FY MDP,Q4,Marco Hernansanz,
Automation,% YoY,Q4,Marco Hernansanz,
Automation,CFY MDP Contribution,Q4,Marco Hernansanz,
Automation,MDP Contr. Diff vs FY-1 (ppts),Q4,Marco Hernansanz,
B2B Commerce,Current FY MDP,Q4,Marco Hernansanz,
B2B Commerce,% YoY,Q4,Marco Hernansanz,
B2B Commerce,CFY MDP Contribution,Q4,Marco Hernansanz,
B2B Commerce,MDP Contr. Diff vs FY-1 (ppts),Q4,Marco Hernansanz,
B2C Commerce,Current FY MDP,Q4,Marco Hernansanz,
B2C Commerce,% YoY,Q4,Marco Hernansanz,
B2C Commerce,CFY MDP Contribution,Q4,Marco Hernansanz,
B2C Commerce,MDP Contr. Diff vs FY-1 (ppts),Q4,Marco Hernansanz,
CRM Analytics,Current FY MDP,Q4,Marco Hernansanz,
CRM Analytics,% YoY,Q4,Marco Hernansanz,
CRM Analytics,CFY MDP Contribution,Q4,Marco Hernansanz,
CRM Analytics,MDP Contr. Diff vs FY-1 (ppts),Q4,Marco Hernansanz,
Data 360,Current FY MDP,Q4,Marco Hernansanz,
Data 360,% YoY,Q4,Marco Hernansanz,
Data 360,CFY MDP Contribution,Q4,Marco Hernansanz,
Data 360,MDP Contr. Diff vs FY-1 (ppts),Q4,Marco Hernansanz,
Developer Services,Current FY MDP,Q4,Marco Hernansanz,
Developer Services,% YoY,Q4,Marco Hernansanz,
Developer Services,CFY MDP Contribution,Q4,Marco Hernansanz,
Developer Services,MDP Contr. Diff vs FY-1 (ppts),Q4,Marco Hernansanz,
Engagement,Current FY MDP,Q4,Marco Hernansanz,
Engagement,% YoY,Q4,Marco Hernansanz,
Engagement,CFY MDP Contribution,Q4,Marco Hernansanz,
Engagement,MDP Contr. Diff vs FY-1 (ppts),Q4,Marco Hernansanz,
Field Service,Current FY MDP,Q4,Marco Hernansanz,
Field Service,% YoY,Q4,Marco Hernansanz,
Field Service,CFY MDP Contribution,Q4,Marco Hernansanz,
Field Service,MDP Contr. Diff vs FY-1 (ppts),Q4,Marco Hernansanz,
Flex Credits,Current FY MDP,Q4,Marco Hernansanz,
Flex Credits,% YoY,Q4,Marco Hernansanz,
Flex Credits,CFY MDP Contribution,Q4,Marco Hernansanz,
Flex Credits,MDP Contr. Diff vs FY-1 (ppts),Q4,Marco Hernansanz,
Heroku,Current FY MDP,Q4,Marco Hernansanz,
Heroku,% YoY,Q4,Marco Hernansanz,
Heroku,CFY MDP Contribution,Q4,Marco Hernansanz,
Heroku,MDP Contr. Diff vs FY-1 (ppts),Q4,Marco Hernansanz,
Intelligence,Current FY MDP,Q4,Marco Hernansanz,
Intelligence,% YoY,Q4,Marco Hernansanz,
Intelligence,CFY MDP Contribution,Q4,Marco Hernansanz,
Intelligence,MDP Contr. Diff vs FY-1 (ppts),Q4,Marco Hernansanz,
ISV/AppExchange,Current FY MDP,Q4,Marco Hernansanz,
ISV/AppExchange,% YoY,Q4,Marco Hernansanz,
ISV/AppExchange,CFY MDP Contribution,Q4,Marco Hernansanz,
ISV/AppExchange,MDP Contr. Diff vs FY-1 (ppts),Q4,Marco Hernansanz,
Loyalty and Referral,Current FY MDP,Q4,Marco Hernansanz,
Loyalty and Referral,% YoY,Q4,Marco Hernansanz,
Loyalty and Referral,CFY MDP Contribution,Q4,Marco Hernansanz,
Loyalty and Referral,MDP Contr. Diff vs FY-1 (ppts),Q4,Marco Hernansanz,
Marketing on Core,Current FY MDP,Q4,Marco Hernansanz,
Marketing on Core,% YoY,Q4,Marco Hernansanz,
Marketing on Core,CFY MDP Contribution,Q4,Marco Hernansanz,
Marketing on Core,MDP Contr. Diff vs FY-1 (ppts),Q4,Marco Hernansanz,
MuleSoft API Management,Current FY MDP,Q4,Marco Hernansanz,
MuleSoft API Management,% YoY,Q4,Marco Hernansanz,
MuleSoft API Management,CFY MDP Contribution,Q4,Marco Hernansanz,
MuleSoft API Management,MDP Contr. Diff vs FY-1 (ppts),Q4,Marco Hernansanz,
MuleSoft Integration,Current FY MDP,Q4,Marco Hernansanz,
MuleSoft Integration,% YoY,Q4,Marco Hernansanz,
MuleSoft Integration,CFY MDP Contribution,Q4,Marco Hernansanz,
MuleSoft Integration,MDP Contr. Diff vs FY-1 (ppts),Q4,Marco Hernansanz,
MuleSoft Legacy,Current FY MDP,Q4,Marco Hernansanz,
MuleSoft Legacy,% YoY,Q4,Marco Hernansanz,
MuleSoft Legacy,CFY MDP Contribution,Q4,Marco Hernansanz,
MuleSoft Legacy,MDP Contr. Diff vs FY-1 (ppts),Q4,Marco Hernansanz,
Order Management,Current FY MDP,Q4,Marco Hernansanz,
Order Management,% YoY,Q4,Marco Hernansanz,
Order Management,CFY MDP Contribution,Q4,Marco Hernansanz,
Order Management,MDP Contr. Diff vs FY-1 (ppts),Q4,Marco Hernansanz,
Other,Current FY MDP,Q4,Marco Hernansanz,
Other,% YoY,Q4,Marco Hernansanz,
Other,CFY MDP Contribution,Q4,Marco Hernansanz,
Other,MDP Contr. Diff vs FY-1 (ppts),Q4,Marco Hernansanz,
Partner Cloud,Current FY MDP,Q4,Marco Hernansanz,
Partner Cloud,% YoY,Q4,Marco Hernansanz,
Partner Cloud,CFY MDP Contribution,Q4,Marco Hernansanz,
Partner Cloud,MDP Contr. Diff vs FY-1 (ppts),Q4,Marco Hernansanz,
Personalization,Current FY MDP,Q4,Marco Hernansanz,
Personalization,% YoY,Q4,Marco Hernansanz,
Personalization,CFY MDP Contribution,Q4,Marco Hernansanz,
Personalization,MDP Contr. Diff vs FY-1 (ppts),Q4,Marco Hernansanz,
Platform Fundamentals,Current FY MDP,Q4,Marco Hernansanz,
Platform Fundamentals,% YoY,Q4,Marco Hernansanz,
Platform Fundamentals,CFY MDP Contribution,Q4,Marco Hernansanz,
Platform Fundamentals,MDP Contr. Diff vs FY-1 (ppts),Q4,Marco Hernansanz,
Point-of-Sales (POS),Current FY MDP,Q4,Marco Hernansanz,
Point-of-Sales (POS),% YoY,Q4,Marco Hernansanz,
Point-of-Sales (POS),CFY MDP Contribution,Q4,Marco Hernansanz,
Point-of-Sales (POS),MDP Contr. Diff vs FY-1 (ppts),Q4,Marco Hernansanz,
"Premier A la Carte - Sales, Service, Platform",Current FY MDP,Q4,Marco Hernansanz,
"Premier A la Carte - Sales, Service, Platform",% YoY,Q4,Marco Hernansanz,
"Premier A la Carte - Sales, Service, Platform",CFY MDP Contribution,Q4,Marco Hernansanz,
"Premier A la Carte - Sales, Service, Platform",MDP Contr. Diff vs FY-1 (ppts),Q4,Marco Hernansanz,
Quip,Current FY MDP,Q4,Marco Hernansanz,
Quip,% YoY,Q4,Marco Hernansanz,
Quip,CFY MDP Contribution,Q4,Marco Hernansanz,
Quip,MDP Contr. Diff vs FY-1 (ppts),Q4,Marco Hernansanz,
Revenue Cloud,Current FY MDP,Q4,Marco Hernansanz,
Revenue Cloud,% YoY,Q4,Marco Hernansanz,
Revenue Cloud,CFY MDP Contribution,Q4,Marco Hernansanz,
Revenue Cloud,MDP Contr. Diff vs FY-1 (ppts),Q4,Marco Hernansanz,
Sales Cloud & Industries,Current FY MDP,Q4,Marco Hernansanz,
Sales Cloud & Industries,% YoY,Q4,Marco Hernansanz,
Sales Cloud & Industries,CFY MDP Contribution,Q4,Marco Hernansanz,
Sales Cloud & Industries,MDP Contr. Diff vs FY-1 (ppts),Q4,Marco Hernansanz,
Sales Performance Management (SPM),Current FY MDP,Q4,Marco Hernansanz,
Sales Performance Management (SPM),% YoY,Q4,Marco Hernansanz,
Sales Performance Management (SPM),CFY MDP Contribution,Q4,Marco Hernansanz,
Sales Performance Management (SPM),MDP Contr. Diff vs FY-1 (ppts),Q4,Marco Hernansanz,
Self Service,Current FY MDP,Q4,Marco Hernansanz,
Self Service,% YoY,Q4,Marco Hernansanz,
Self Service,CFY MDP Contribution,Q4,Marco Hernansanz,
Self Service,MDP Contr. Diff vs FY-1 (ppts),Q4,Marco Hernansanz,
Service Cloud & Industries,Current FY MDP,Q4,Marco Hernansanz,
Service Cloud & Industries,% YoY,Q4,Marco Hernansanz,
Service Cloud & Industries,CFY MDP Contribution,Q4,Marco Hernansanz,
Service Cloud & Industries,MDP Contr. Diff vs FY-1 (ppts),Q4,Marco Hernansanz,
"Signature - Sales, Service, Platform",Current FY MDP,Q4,Marco Hernansanz,
"Signature - Sales, Service, Platform",% YoY,Q4,Marco Hernansanz,
"Signature - Sales, Service, Platform",CFY MDP Contribution,Q4,Marco Hernansanz,
"Signature - Sales, Service, Platform",MDP Contr. Diff vs FY-1 (ppts),Q4,Marco Hernansanz,
Slack Invoice,Current FY MDP,Q4,Marco Hernansanz,
Slack Invoice,% YoY,Q4,Marco Hernansanz,
Slack Invoice,CFY MDP Contribution,Q4,Marco Hernansanz,
Slack Invoice,MDP Contr. Diff vs FY-1 (ppts),Q4,Marco Hernansanz,
Tableau Cloud,Current FY MDP,Q4,Marco Hernansanz,
Tableau Cloud,% YoY,Q4,Marco Hernansanz,
Tableau Cloud,CFY MDP Contribution,Q4,Marco Hernansanz,
Tableau Cloud,MDP Contr. Diff vs FY-1 (ppts),Q4,Marco Hernansanz,
Tableau Next,Current FY MDP,Q4,Marco Hernansanz,
Tableau Next,% YoY,Q4,Marco Hernansanz,
Tableau Next,CFY MDP Contribution,Q4,Marco Hernansanz,
Tableau Next,MDP Contr. Diff vs FY-1 (ppts),Q4,Marco Hernansanz,
Tableau Server,Current FY MDP,Q4,Marco Hernansanz,
Tableau Server,% YoY,Q4,Marco Hernansanz,
Tableau Server,CFY MDP Contribution,Q4,Marco Hernansanz,
Tableau Server,MDP Contr. Diff vs FY-1 (ppts),Q4,Marco Hernansanz,
Third Party Messaging,Current FY MDP,Q4,Marco Hernansanz,
Third Party Messaging,% YoY,Q4,Marco Hernansanz,
Third Party Messaging,CFY MDP Contribution,Q4,Marco Hernansanz,
Third Party Messaging,MDP Contr. Diff vs FY-1 (ppts),Q4,Marco Hernansanz,
Trusted Services,Current FY MDP,Q4,Marco Hernansanz,
Trusted Services,% YoY,Q4,Marco Hernansanz,
Trusted Services,CFY MDP Contribution,Q4,Marco Hernansanz,
Trusted Services,MDP Contr. Diff vs FY-1 (ppts),Q4,Marco Hernansanz,
Account Engagement,Current FY MDP,Q4,Mark Sullivan,
Account Engagement,% YoY,Q4,Mark Sullivan,
Account Engagement,CFY MDP Contribution,Q4,Mark Sullivan,
Account Engagement,MDP Contr. Diff vs FY-1 (ppts),Q4,Mark Sullivan,
Agentforce,Current FY MDP,Q4,Mark Sullivan,
Agentforce,% YoY,Q4,Mark Sullivan,
Agentforce,CFY MDP Contribution,Q4,Mark Sullivan,
Agentforce,MDP Contr. Diff vs FY-1 (ppts),Q4,Mark Sullivan,
AI and Digital Service,Current FY MDP,Q4,Mark Sullivan,
AI and Digital Service,% YoY,Q4,Mark Sullivan,
AI and Digital Service,CFY MDP Contribution,Q4,Mark Sullivan,
AI and Digital Service,MDP Contr. Diff vs FY-1 (ppts),Q4,Mark Sullivan,
Automation,Current FY MDP,Q4,Mark Sullivan,
Automation,% YoY,Q4,Mark Sullivan,
Automation,CFY MDP Contribution,Q4,Mark Sullivan,
Automation,MDP Contr. Diff vs FY-1 (ppts),Q4,Mark Sullivan,
B2B Commerce,Current FY MDP,Q4,Mark Sullivan,
B2B Commerce,% YoY,Q4,Mark Sullivan,
B2B Commerce,CFY MDP Contribution,Q4,Mark Sullivan,
B2B Commerce,MDP Contr. Diff vs FY-1 (ppts),Q4,Mark Sullivan,
B2C Commerce,Current FY MDP,Q4,Mark Sullivan,
B2C Commerce,% YoY,Q4,Mark Sullivan,
B2C Commerce,CFY MDP Contribution,Q4,Mark Sullivan,
B2C Commerce,MDP Contr. Diff vs FY-1 (ppts),Q4,Mark Sullivan,
CRM Analytics,Current FY MDP,Q4,Mark Sullivan,
CRM Analytics,% YoY,Q4,Mark Sullivan,
CRM Analytics,CFY MDP Contribution,Q4,Mark Sullivan,
CRM Analytics,MDP Contr. Diff vs FY-1 (ppts),Q4,Mark Sullivan,
Data 360,Current FY MDP,Q4,Mark Sullivan,
Data 360,% YoY,Q4,Mark Sullivan,
Data 360,CFY MDP Contribution,Q4,Mark Sullivan,
Data 360,MDP Contr. Diff vs FY-1 (ppts),Q4,Mark Sullivan,
Data Management,Current FY MDP,Q4,Mark Sullivan,
Data Management,% YoY,Q4,Mark Sullivan,
Data Management,CFY MDP Contribution,Q4,Mark Sullivan,
Data Management,MDP Contr. Diff vs FY-1 (ppts),Q4,Mark Sullivan,
Developer Services,Current FY MDP,Q4,Mark Sullivan,
Developer Services,% YoY,Q4,Mark Sullivan,
Developer Services,CFY MDP Contribution,Q4,Mark Sullivan,
Developer Services,MDP Contr. Diff vs FY-1 (ppts),Q4,Mark Sullivan,
Engagement,Current FY MDP,Q4,Mark Sullivan,
Engagement,% YoY,Q4,Mark Sullivan,
Engagement,CFY MDP Contribution,Q4,Mark Sullivan,
Engagement,MDP Contr. Diff vs FY-1 (ppts),Q4,Mark Sullivan,
Field Service,Current FY MDP,Q4,Mark Sullivan,
Field Service,% YoY,Q4,Mark Sullivan,
Field Service,CFY MDP Contribution,Q4,Mark Sullivan,
Field Service,MDP Contr. Diff vs FY-1 (ppts),Q4,Mark Sullivan,
Flex Credits,Current FY MDP,Q4,Mark Sullivan,
Flex Credits,% YoY,Q4,Mark Sullivan,
Flex Credits,CFY MDP Contribution,Q4,Mark Sullivan,
Flex Credits,MDP Contr. Diff vs FY-1 (ppts),Q4,Mark Sullivan,
Heroku,Current FY MDP,Q4,Mark Sullivan,
Heroku,% YoY,Q4,Mark Sullivan,
Heroku,CFY MDP Contribution,Q4,Mark Sullivan,
Heroku,MDP Contr. Diff vs FY-1 (ppts),Q4,Mark Sullivan,
Intelligence,Current FY MDP,Q4,Mark Sullivan,
Intelligence,% YoY,Q4,Mark Sullivan,
Intelligence,CFY MDP Contribution,Q4,Mark Sullivan,
Intelligence,MDP Contr. Diff vs FY-1 (ppts),Q4,Mark Sullivan,
ISV/AppExchange,Current FY MDP,Q4,Mark Sullivan,
ISV/AppExchange,% YoY,Q4,Mark Sullivan,
ISV/AppExchange,CFY MDP Contribution,Q4,Mark Sullivan,
ISV/AppExchange,MDP Contr. Diff vs FY-1 (ppts),Q4,Mark Sullivan,
Loyalty and Referral,Current FY MDP,Q4,Mark Sullivan,
Loyalty and Referral,% YoY,Q4,Mark Sullivan,
Loyalty and Referral,CFY MDP Contribution,Q4,Mark Sullivan,
Loyalty and Referral,MDP Contr. Diff vs FY-1 (ppts),Q4,Mark Sullivan,
Marketing on Core,Current FY MDP,Q4,Mark Sullivan,
Marketing on Core,% YoY,Q4,Mark Sullivan,
Marketing on Core,CFY MDP Contribution,Q4,Mark Sullivan,
Marketing on Core,MDP Contr. Diff vs FY-1 (ppts),Q4,Mark Sullivan,
MuleSoft API Management,Current FY MDP,Q4,Mark Sullivan,
MuleSoft API Management,% YoY,Q4,Mark Sullivan,
MuleSoft API Management,CFY MDP Contribution,Q4,Mark Sullivan,
MuleSoft API Management,MDP Contr. Diff vs FY-1 (ppts),Q4,Mark Sullivan,
MuleSoft Integration,Current FY MDP,Q4,Mark Sullivan,
MuleSoft Integration,% YoY,Q4,Mark Sullivan,
MuleSoft Integration,CFY MDP Contribution,Q4,Mark Sullivan,
MuleSoft Integration,MDP Contr. Diff vs FY-1 (ppts),Q4,Mark Sullivan,
MuleSoft Legacy,Current FY MDP,Q4,Mark Sullivan,
MuleSoft Legacy,% YoY,Q4,Mark Sullivan,
MuleSoft Legacy,CFY MDP Contribution,Q4,Mark Sullivan,
MuleSoft Legacy,MDP Contr. Diff vs FY-1 (ppts),Q4,Mark Sullivan,
Order Management,Current FY MDP,Q4,Mark Sullivan,
Order Management,% YoY,Q4,Mark Sullivan,
Order Management,CFY MDP Contribution,Q4,Mark Sullivan,
Order Management,MDP Contr. Diff vs FY-1 (ppts),Q4,Mark Sullivan,
Other,Current FY MDP,Q4,Mark Sullivan,
Other,% YoY,Q4,Mark Sullivan,
Other,CFY MDP Contribution,Q4,Mark Sullivan,
Other,MDP Contr. Diff vs FY-1 (ppts),Q4,Mark Sullivan,
Partner Cloud,Current FY MDP,Q4,Mark Sullivan,
Partner Cloud,% YoY,Q4,Mark Sullivan,
Partner Cloud,CFY MDP Contribution,Q4,Mark Sullivan,
Partner Cloud,MDP Contr. Diff vs FY-1 (ppts),Q4,Mark Sullivan,
Personalization,Current FY MDP,Q4,Mark Sullivan,
Personalization,% YoY,Q4,Mark Sullivan,
Personalization,CFY MDP Contribution,Q4,Mark Sullivan,
Personalization,MDP Contr. Diff vs FY-1 (ppts),Q4,Mark Sullivan,
Platform Fundamentals,Current FY MDP,Q4,Mark Sullivan,
Platform Fundamentals,% YoY,Q4,Mark Sullivan,
Platform Fundamentals,CFY MDP Contribution,Q4,Mark Sullivan,
Platform Fundamentals,MDP Contr. Diff vs FY-1 (ppts),Q4,Mark Sullivan,
Point-of-Sales (POS),Current FY MDP,Q4,Mark Sullivan,
Point-of-Sales (POS),% YoY,Q4,Mark Sullivan,
Point-of-Sales (POS),CFY MDP Contribution,Q4,Mark Sullivan,
Point-of-Sales (POS),MDP Contr. Diff vs FY-1 (ppts),Q4,Mark Sullivan,
"Premier A la Carte - Sales, Service, Platform",Current FY MDP,Q4,Mark Sullivan,
"Premier A la Carte - Sales, Service, Platform",% YoY,Q4,Mark Sullivan,
"Premier A la Carte - Sales, Service, Platform",CFY MDP Contribution,Q4,Mark Sullivan,
"Premier A la Carte - Sales, Service, Platform",MDP Contr. Diff vs FY-1 (ppts),Q4,Mark Sullivan,
Quip,Current FY MDP,Q4,Mark Sullivan,
Quip,% YoY,Q4,Mark Sullivan,
Quip,CFY MDP Contribution,Q4,Mark Sullivan,
Quip,MDP Contr. Diff vs FY-1 (ppts),Q4,Mark Sullivan,
Regrello,Current FY MDP,Q4,Mark Sullivan,
Regrello,% YoY,Q4,Mark Sullivan,
Regrello,CFY MDP Contribution,Q4,Mark Sullivan,
Regrello,MDP Contr. Diff vs FY-1 (ppts),Q4,Mark Sullivan,
Revenue Cloud,Current FY MDP,Q4,Mark Sullivan,
Revenue Cloud,% YoY,Q4,Mark Sullivan,
Revenue Cloud,CFY MDP Contribution,Q4,Mark Sullivan,
Revenue Cloud,MDP Contr. Diff vs FY-1 (ppts),Q4,Mark Sullivan,
Sales Cloud & Industries,Current FY MDP,Q4,Mark Sullivan,
Sales Cloud & Industries,% YoY,Q4,Mark Sullivan,
Sales Cloud & Industries,CFY MDP Contribution,Q4,Mark Sullivan,
Sales Cloud & Industries,MDP Contr. Diff vs FY-1 (ppts),Q4,Mark Sullivan,
Sales Performance Management (SPM),Current FY MDP,Q4,Mark Sullivan,
Sales Performance Management (SPM),% YoY,Q4,Mark Sullivan,
Sales Performance Management (SPM),CFY MDP Contribution,Q4,Mark Sullivan,
Sales Performance Management (SPM),MDP Contr. Diff vs FY-1 (ppts),Q4,Mark Sullivan,
Self Service,Current FY MDP,Q4,Mark Sullivan,
Self Service,% YoY,Q4,Mark Sullivan,
Self Service,CFY MDP Contribution,Q4,Mark Sullivan,
Self Service,MDP Contr. Diff vs FY-1 (ppts),Q4,Mark Sullivan,
Service Cloud & Industries,Current FY MDP,Q4,Mark Sullivan,
Service Cloud & Industries,% YoY,Q4,Mark Sullivan,
Service Cloud & Industries,CFY MDP Contribution,Q4,Mark Sullivan,
Service Cloud & Industries,MDP Contr. Diff vs FY-1 (ppts),Q4,Mark Sullivan,
"Signature - Sales, Service, Platform",Current FY MDP,Q4,Mark Sullivan,
"Signature - Sales, Service, Platform",% YoY,Q4,Mark Sullivan,
"Signature - Sales, Service, Platform",CFY MDP Contribution,Q4,Mark Sullivan,
"Signature - Sales, Service, Platform",MDP Contr. Diff vs FY-1 (ppts),Q4,Mark Sullivan,
Slack Invoice,Current FY MDP,Q4,Mark Sullivan,
Slack Invoice,% YoY,Q4,Mark Sullivan,
Slack Invoice,CFY MDP Contribution,Q4,Mark Sullivan,
Slack Invoice,MDP Contr. Diff vs FY-1 (ppts),Q4,Mark Sullivan,
Tableau Cloud,Current FY MDP,Q4,Mark Sullivan,
Tableau Cloud,% YoY,Q4,Mark Sullivan,
Tableau Cloud,CFY MDP Contribution,Q4,Mark Sullivan,
Tableau Cloud,MDP Contr. Diff vs FY-1 (ppts),Q4,Mark Sullivan,
Tableau Next,Current FY MDP,Q4,Mark Sullivan,
Tableau Next,% YoY,Q4,Mark Sullivan,
Tableau Next,CFY MDP Contribution,Q4,Mark Sullivan,
Tableau Next,MDP Contr. Diff vs FY-1 (ppts),Q4,Mark Sullivan,
Tableau Server,Current FY MDP,Q4,Mark Sullivan,
Tableau Server,% YoY,Q4,Mark Sullivan,
Tableau Server,CFY MDP Contribution,Q4,Mark Sullivan,
Tableau Server,MDP Contr. Diff vs FY-1 (ppts),Q4,Mark Sullivan,
Third Party Messaging,Current FY MDP,Q4,Mark Sullivan,
Third Party Messaging,% YoY,Q4,Mark Sullivan,
Third Party Messaging,CFY MDP Contribution,Q4,Mark Sullivan,
Third Party Messaging,MDP Contr. Diff vs FY-1 (ppts),Q4,Mark Sullivan,
Trusted Services,Current FY MDP,Q4,Mark Sullivan,
Trusted Services,% YoY,Q4,Mark Sullivan,
Trusted Services,CFY MDP Contribution,Q4,Mark Sullivan,
Trusted Services,MDP Contr. Diff vs FY-1 (ppts),Q4,Mark Sullivan,
Account Engagement,Current FY MDP,Q4,Philip Richardson,
Account Engagement,% YoY,Q4,Philip Richardson,
Account Engagement,CFY MDP Contribution,Q4,Philip Richardson,
Account Engagement,MDP Contr. Diff vs FY-1 (ppts),Q4,Philip Richardson,
Agentforce,Current FY MDP,Q4,Philip Richardson,
Agentforce,% YoY,Q4,Philip Richardson,
Agentforce,CFY MDP Contribution,Q4,Philip Richardson,
Agentforce,MDP Contr. Diff vs FY-1 (ppts),Q4,Philip Richardson,
AI and Digital Service,Current FY MDP,Q4,Philip Richardson,
AI and Digital Service,% YoY,Q4,Philip Richardson,
AI and Digital Service,CFY MDP Contribution,Q4,Philip Richardson,
AI and Digital Service,MDP Contr. Diff vs FY-1 (ppts),Q4,Philip Richardson,
Automation,Current FY MDP,Q4,Philip Richardson,
Automation,% YoY,Q4,Philip Richardson,
Automation,CFY MDP Contribution,Q4,Philip Richardson,
Automation,MDP Contr. Diff vs FY-1 (ppts),Q4,Philip Richardson,
B2B Commerce,Current FY MDP,Q4,Philip Richardson,
B2B Commerce,% YoY,Q4,Philip Richardson,
B2B Commerce,CFY MDP Contribution,Q4,Philip Richardson,
B2B Commerce,MDP Contr. Diff vs FY-1 (ppts),Q4,Philip Richardson,
B2C Commerce,Current FY MDP,Q4,Philip Richardson,
B2C Commerce,% YoY,Q4,Philip Richardson,
B2C Commerce,CFY MDP Contribution,Q4,Philip Richardson,
B2C Commerce,MDP Contr. Diff vs FY-1 (ppts),Q4,Philip Richardson,
CRM Analytics,Current FY MDP,Q4,Philip Richardson,
CRM Analytics,% YoY,Q4,Philip Richardson,
CRM Analytics,CFY MDP Contribution,Q4,Philip Richardson,
CRM Analytics,MDP Contr. Diff vs FY-1 (ppts),Q4,Philip Richardson,
Data 360,Current FY MDP,Q4,Philip Richardson,
Data 360,% YoY,Q4,Philip Richardson,
Data 360,CFY MDP Contribution,Q4,Philip Richardson,
Data 360,MDP Contr. Diff vs FY-1 (ppts),Q4,Philip Richardson,
Data Management,Current FY MDP,Q4,Philip Richardson,
Data Management,% YoY,Q4,Philip Richardson,
Data Management,CFY MDP Contribution,Q4,Philip Richardson,
Data Management,MDP Contr. Diff vs FY-1 (ppts),Q4,Philip Richardson,
Developer Services,Current FY MDP,Q4,Philip Richardson,
Developer Services,% YoY,Q4,Philip Richardson,
Developer Services,CFY MDP Contribution,Q4,Philip Richardson,
Developer Services,MDP Contr. Diff vs FY-1 (ppts),Q4,Philip Richardson,
Engagement,Current FY MDP,Q4,Philip Richardson,
Engagement,% YoY,Q4,Philip Richardson,
Engagement,CFY MDP Contribution,Q4,Philip Richardson,
Engagement,MDP Contr. Diff vs FY-1 (ppts),Q4,Philip Richardson,
Field Service,Current FY MDP,Q4,Philip Richardson,
Field Service,% YoY,Q4,Philip Richardson,
Field Service,CFY MDP Contribution,Q4,Philip Richardson,
Field Service,MDP Contr. Diff vs FY-1 (ppts),Q4,Philip Richardson,
Flex Credits,Current FY MDP,Q4,Philip Richardson,
Flex Credits,% YoY,Q4,Philip Richardson,
Flex Credits,CFY MDP Contribution,Q4,Philip Richardson,
Flex Credits,MDP Contr. Diff vs FY-1 (ppts),Q4,Philip Richardson,
Heroku,Current FY MDP,Q4,Philip Richardson,
Heroku,% YoY,Q4,Philip Richardson,
Heroku,CFY MDP Contribution,Q4,Philip Richardson,
Heroku,MDP Contr. Diff vs FY-1 (ppts),Q4,Philip Richardson,
Integration,Current FY MDP,Q4,Philip Richardson,
Integration,% YoY,Q4,Philip Richardson,
Integration,CFY MDP Contribution,Q4,Philip Richardson,
Integration,MDP Contr. Diff vs FY-1 (ppts),Q4,Philip Richardson,
Intelligence,Current FY MDP,Q4,Philip Richardson,
Intelligence,% YoY,Q4,Philip Richardson,
Intelligence,CFY MDP Contribution,Q4,Philip Richardson,
Intelligence,MDP Contr. Diff vs FY-1 (ppts),Q4,Philip Richardson,
ISV/AppExchange,Current FY MDP,Q4,Philip Richardson,
ISV/AppExchange,% YoY,Q4,Philip Richardson,
ISV/AppExchange,CFY MDP Contribution,Q4,Philip Richardson,
ISV/AppExchange,MDP Contr. Diff vs FY-1 (ppts),Q4,Philip Richardson,
Loyalty and Referral,Current FY MDP,Q4,Philip Richardson,
Loyalty and Referral,% YoY,Q4,Philip Richardson,
Loyalty and Referral,CFY MDP Contribution,Q4,Philip Richardson,
Loyalty and Referral,MDP Contr. Diff vs FY-1 (ppts),Q4,Philip Richardson,
Marketing on Core,Current FY MDP,Q4,Philip Richardson,
Marketing on Core,% YoY,Q4,Philip Richardson,
Marketing on Core,CFY MDP Contribution,Q4,Philip Richardson,
